ID,Centro,Orden,Clase de orden,Aviso,Plan mant.prev.,Fecha entrada,Fe.inic.extrema,Fe.inicio real,Fe.fin extrema,Fin real (hora),Pto.tbjo.resp.,Grupo planif.,Ubicac.técnica,Equipo,Texto breve,Status sistema,TotalCostesPlan,Cst.tot.reales
,0954,7832828,M01,,,18/08/2014,18/08/2014,,22/08/2014,00:00:00,SMED00,010,DUC-ED-MIN-COM01,,Mantenimiento. preventivo. correctivo a,LIB. IMPR KKMP NLIQ PREC,41215.2,0
,0954,7832833,M01,,,19/08/2014,19/08/2014,,22/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0007-TRM01,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,LIB. IMPR KKMP NLIQ PREC,24729.12,0
,0954,7832843,M01,,,15/08/2014,18/08/2014,,19/08/2014,00:00:00,SMED00,010,ERM30020,,MOVIMIENTOS OPERATIVOS EN ERM 30020,LIB. IMPR DMNV KKMP NLIQ PREC,16486.08,0
,0954,7832844,M01,,,15/08/2014,18/08/2014,,18/08/2014,00:00:00,SMED10,010,ERM30020,,MANTENIMIENTO PREVENTIVO ESTACION Y REGU,LIB. IMPR DMNV KKMP NLIQ PREC,8243.04,0
,0954,7832846,M01,,,18/08/2014,18/08/2014,,22/08/2014,00:00:00,PQ_MED00,010,DUC-TR-PQS-D0001-TRM05,,SUPERVISION DE REHABILITACION EN EL AMON,LIB. IMPR DMNV KKMP NLIQ PREC,20607.6,0
,0954,7832849,M01,,,19/08/2014,19/08/2014,,19/08/2014,00:00:00,STUB10,007,DUC-TR-GSD-D0001-TRM04,,Mantenimiento preventivo de interface.ma,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7832850,M01,,,19/08/2014,19/08/2014,,22/08/2014,00:00:00,PQ_COR00,006,DUC-TR-PQS-D0001-TRM03,,REVISION DE PUENTEOS,LIB. IMPR KKMP NLIQ PREC,16486.08,0
,0954,7832851,M01,,,19/08/2014,19/08/2014,,19/08/2014,00:00:00,STUB00,007,DUC-TR-GSD-D0019-TRM05-TED01,,APERTURA DE LÍNEAS PARA RETIRO DE JUNTAS,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7832852,M01,,,19/08/2014,19/08/2014,,22/08/2014,00:00:00,PQ_TUB00,007,DUC-TR-PQS-D0007-TRM01,,"COLOC. TRAMPA DE DIABLOS ETILENO 6""Ø",LIB. IMPR DMNV KKMP NLIQ PREC,131888.64,0
,0954,7832853,M01,,,19/08/2014,19/08/2014,,19/08/2014,00:00:00,STUB00,007,ERM30041,,ORDEN Y LIMPIEZA. CHAPODEO DE AREAS VERD,LIB. IMPR KKMP NLIQ PREC,20607.6,0
,0954,7833172,M01,,51082,17/08/2014,19/08/2014,,19/08/2014,00:00:00,SSEG10,004,DVC-MI-024,,Recorrido Celaje Terrestre D.D.V. 24,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7833175,M01,,51240,17/08/2014,28/08/2014,,28/08/2014,00:00:00,SSEG10,004,DVC-MI-034,,Recorrido Celaje Terrestre D.D.V. 34,ABIE DMNV KKMP PREC,2060.76,0
,0954,7833880,M01,,,18/08/2014,18/08/2014,,22/08/2014,00:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM04,,TRABAJOS DE PROTECCION C.I. EN TRABAJOS,LIB. IMPR KKMP NLIQ PREC,0,0
,0954,7833884,M01,,,18/08/2014,19/08/2014,,19/08/2014,00:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM04-TRD02,,"DESFOGUE TRD  24"" AGAUA DULCE GCPM",LIB. IMPR FCAP KKMP NLIQ PREC,8243.04,0
